Year,Player Name,Team,Position,Region,Seed,Season PPG,R1,R2,R3,R4,R5,R6,Total
2016,Damiyne Durham,Vanderbilt University,G,,11,,8,0,0,0,0,0,8
2016,Damon Wilson,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Damonte Dodd,Vanderbilt University,F,,11,,0,0,4,0,0,0,4
2016,Daniel Dingle,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Daniel Green,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Daniel Hamilton,Vanderbilt University,G,,11,,17,11,0,0,0,0,28
2016,Daniel Harper,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Daniel Ochefu,Vanderbilt University,F,,11,,17,6,17,10,10,9,69
2016,Dante Buford,Vanderbilt University,F,,11,,9,0,2,4,0,0,15
2016,Danuel House Jr.,Vanderbilt University,G,,11,,20,22,10,0,0,0,52
2016,Darius Thompson,Vanderbilt University,G,,11,,6,0,3,9,0,0,18
2016,Darnell Harris,Vanderbilt University,F,,11,,15,11,0,0,0,0,26
2016,Darrell Davis,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Darryl Geyen,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Darryl Reynolds,Vanderbilt University,F,,11,,2,5,8,2,0,0,17
2016,David Kadiri,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Davon Reed,Vanderbilt University,G,,11,,10,10,8,0,0,0,28
2016,Daxter Miles Jr.,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,DeAndre' Bembry,Vanderbilt University,F,,11,,23,16,0,0,0,0,39
2016,Dedrick Basile,Vanderbilt University,G,,11,,13,0,0,0,0,0,13
2016,Dee Oldham,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Demarcus Holland,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Demetrious Floyd,Vanderbilt University,G,,11,,9,16,0,0,0,0,25
2016,Demetris Morant,Vanderbilt University,F,,11,,1,0,0,0,0,0,1
2016,Demetrius Jackson,Vanderbilt University,G,,11,,11,18,16,26,0,0,71
2016,Denzel Ingram,Vanderbilt University,G,,11,,17,0,0,0,0,0,17
2016,Denzel Valentine,Vanderbilt University,G,,11,,13,0,0,0,0,0,13
2016,Deondre Burns,Vanderbilt University,G,,11,,0,2,0,0,0,0,2
2016,Deondre Parks,Vanderbilt University,G,,11,,22,0,0,0,0,0,22
2016,Deonte Burton,Vanderbilt University,G,,11,,2,8,11,0,0,0,21
2016,Derek Mountain,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Derek Willis,Vanderbilt University,F,,11,,8,0,0,0,0,0,8
2016,Derrick Bruce,Vanderbilt University,G,,11,,15,0,0,0,0,0,15
2016,Derrick Gordon,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Derrick Walton Jr.,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Derryck Thornton,Vanderbilt University,G,,11,,5,2,2,0,0,0,9
2016,DeShaun Thrower,Vanderbilt University,F,,11,,8,0,0,0,0,0,8
2016,Desi Rodriguez,Vanderbilt University,F,,11,,8,0,0,0,0,0,8
2016,Devaugntah Williams,Vanderbilt University,G,,11,,18,0,0,0,0,0,18
2016,Devin Coleman,Vanderbilt University,G,,11,,5,0,0,0,0,0,5
2016,Devin Williams,Vanderbilt University,F,,11,,12,0,0,0,0,0,12
2016,Devon Hall,Vanderbilt University,G,,11,,0,4,5,2,0,0,11
2016,Devon Thomas,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Devontae Cacok,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Devonte' Graham,Vanderbilt University,G,,11,,0,13,2,17,0,0,32
2016,Deyonta Davis,Vanderbilt University,F,,11,,10,0,0,0,0,0,10
2016,Deyshonee Much,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Diamond Stone,Vanderbilt University,C,,11,,4,0,5,0,0,0,9
2016,Dillon Brooks,Vanderbilt University,F,,11,,11,25,22,7,0,0,65
2016,Dinjiyl Walker,Vanderbilt University,G,,11,,0,2,0,0,1,0,3
2016,Dionte Adams,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Dolan Mahoney,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Dom Uhl,Vanderbilt University,F,,11,,7,3,0,0,0,0,10
2016,Domantas Sabonis,Vanderbilt University,F,,11,,21,19,19,0,0,0,59
2016,Domas Budrys,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Dominique Collier,Vanderbilt University,G,,11,,8,0,0,0,0,0,8
2016,Dominique Hawkins,Vanderbilt University,G,,11,,2,3,0,0,0,0,5
2016,Doug Brooks,Vanderbilt University,G,,11,,2,6,0,0,0,0,8
2016,Drew Edwards,Vanderbilt University,G,,11,,2,2,0,0,0,0,4
2016,Drew Eubanks,Vanderbilt University,F,,11,,13,0,0,0,0,0,13
2016,Duke Ethridge,Vanderbilt University,F,,11,,14,0,0,0,0,0,14
2016,Duncan Robinson,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Dusan Ristic,Vanderbilt University,C,,11,,2,0,0,0,0,0,2
2016,Dustin Triano,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Dusty Baker,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Dwayne Benjamin,Vanderbilt University,F,,11,,12,5,2,3,0,0,22
2016,Dwayne Sutton,Vanderbilt University,F,,11,,11,0,0,0,0,0,11
2016,Dylan Sherwood,Vanderbilt University,F,,11,,3,0,0,0,0,0,3
2016,Dylan Smith,Vanderbilt University,G,,11,,14,0,0,0,0,0,14
2016,Dyshawn Pierre,Vanderbilt University,F,,11,,6,0,0,0,0,0,6
2016,E.J. Floreal,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Ebuka Izundu,Vanderbilt University,C,,11,,0,0,0,0,0,0,0
2016,Edmond Sumner,Vanderbilt University,G,,11,,2,11,0,0,0,0,13
2016,Elgin Cook,Vanderbilt University,F,,11,,11,18,16,24,0,0,69
2016,Elijah Macon,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Elijah Stewart,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Eric Davis Jr.,Vanderbilt University,G,,11,,13,0,0,0,0,0,13
2016,Eric Green,Vanderbilt University,F,,11,,6,0,0,0,0,0,6
2016,Eric McClellan,Vanderbilt University,G,,11,,9,22,5,0,0,0,36
2016,Eric Robertson,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Eron Harris,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Esa Ahmad,Vanderbilt University,F,,11,,10,0,0,0,0,0,10
2016,Ethan Happ,Vanderbilt University,F,,11,,15,18,14,0,0,0,47
2016,Evan Manning,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Evan Nolte,Vanderbilt University,F,,11,,6,0,0,0,0,0,6
2016,Evan Wessel,Vanderbilt University,G,,11,,0,2,0,0,0,0,2
2016,Farad Cobb,Vanderbilt University,G,,11,,12,0,0,0,0,0,12
2016,Filip Cvjeticanin,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Frank Howard,Vanderbilt University,G,,11,,0,2,5,2,0,0,9
2016,Frank Mason III,Vanderbilt University,G,,11,,9,8,11,16,0,0,44
2016,Fred VanVleet,Vanderbilt University,G,,11,,16,12,0,0,0,0,28
2016,Gabe Bealer,Vanderbilt University,G,,11,,0,5,0,0,0,0,5
2016,Gabe York,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Gary Clark,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Gary Payton II,Vanderbilt University,G,,11,,19,0,0,0,0,0,19
2016,Gavin Schilling,Vanderbilt University,F,,11,,3,0,0,0,0,0,3
2016,George King,Vanderbilt University,G,,11,,5,0,0,0,0,0,5
2016,George Marshall,Vanderbilt University,G,,11,,15,0,0,0,0,0,15
2016,Georges Niang,Vanderbilt University,F,,11,,28,28,30,0,0,0,86
2016,Giacomo Zilli,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Giddy Potts,Vanderbilt University,G,,11,,19,9,0,0,0,0,28
2016,Gligorije Rakocevic,Vanderbilt University,C,,11,,0,0,0,0,0,0,0
2016,Grayson Allen,Vanderbilt University,G,,11,,23,29,15,0,0,0,67
2016,Greg Pryor,Vanderbilt University,G,,11,,8,0,0,0,0,0,8
2016,Hallice Cooke,Vanderbilt University,G,,11,,0,3,0,0,0,0,3
2016,Harrison Niego,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Henry Lowe,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Henry Uwadiae,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Hunter Mickelson,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Ian Theisen,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Ibn Muhammad,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Ikenna Smart,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Imani Miller,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Isaac Haas,Vanderbilt University,C,,11,,7,0,0,0,0,0,7
2016,Isaac Humphries,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Isaiah Briscoe,Vanderbilt University,G,,11,,13,7,0,0,0,0,20
2016,Isaiah Cousins,Vanderbilt University,G,,11,,16,15,2,11,8,0,52
2016,Isaiah Hicks,Vanderbilt University,F,,11,,12,13,4,6,6,4,45
2016,Isaiah Miles,Vanderbilt University,F,,11,,19,8,0,0,0,0,27
2016,Isaiah Taylor,Vanderbilt University,G,,11,,22,0,0,0,0,0,22
2016,Isaiah Whitehead,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Isaiah Wilkins,Vanderbilt University,F,,11,,6,2,12,0,0,0,20
2016,Isaiah Williams,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Isaiah Wright,Vanderbilt University,G,,11,,0,3,0,0,0,0,3
2016,Ish Wainright,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Ismael Sanogo,Vanderbilt University,F,,11,,4,0,0,0,0,0,4
2016,Ivan Cruz Uceda,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,J.P. Macura,Vanderbilt University,G,,11,,5,7,0,0,0,0,12
2016,Ja'Quan Newton,Vanderbilt University,G,,11,,10,2,0,0,0,0,12
2016,Jack Beach,Vanderbilt University,G,,11,,0,2,0,0,0,0,2
2016,Jack Salt,Vanderbilt University,C,,11,,3,0,0,0,0,0,3
2016,Jackson White,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Jacob Evans,Vanderbilt University,G,,11,,26,0,0,0,0,0,26
2016,Jahaad Proctor,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Jahmel Taylor,Vanderbilt University,G,,11,,1,0,0,0,0,0,1
2016,Jake Bittle,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Jake Layman,Vanderbilt University,F,,11,,27,0,8,0,0,0,35
2016,Jake Lindsey,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Jakob Poeltl,Vanderbilt University,F,,11,,16,5,0,0,0,0,21
2016,Jakub Petras,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Jalen Adams,Vanderbilt University,G,,11,,9,7,0,0,0,0,16
2016,Jalen Brunson,Vanderbilt University,G,,11,,10,12,5,7,8,4,46
2016,Jalen Jackson,Vanderbilt University,F,,11,,3,2,0,0,0,0,5
2016,Jalen Jones,Vanderbilt University,G,,11,,11,16,11,0,0,0,38
2016,Jalen Lindsey,Vanderbilt University,G,,11,,5,2,0,0,0,0,7
2016,Jalen Reynolds,Vanderbilt University,F,,11,,12,13,0,0,0,0,25
2016,Jamal Murray,Vanderbilt University,G,,11,,19,16,0,0,0,0,35
2016,Jamar Hurdle,Vanderbilt University,F,,11,,11,0,0,0,0,0,11
2016,Jamari Traylor,Vanderbilt University,F,,11,,0,0,2,0,0,0,2
2016,Jameel McKay,Vanderbilt University,F,,11,,11,6,4,0,0,0,21
2016,Jameel Warney,Vanderbilt University,F,,11,,23,0,0,0,0,0,23
2016,Jamel Artis,Vanderbilt University,F,,11,,13,0,0,0,0,0,13
2016,James Demery,Vanderbilt University,F,,11,,10,6,0,0,0,0,16
2016,James Farr,Vanderbilt University,F,,11,,18,2,0,0,0,0,20
2016,James Palmer Jr.,Vanderbilt University,G,,11,,0,0,6,0,0,0,6
2016,James Robinson,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Jamuni McNeace,Vanderbilt University,C,,11,,0,1,2,0,4,0,7
2016,Jaqawn Raymond,Vanderbilt University,G,,11,,11,9,0,0,0,0,20
2016,Jared Johnson,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Jared Nickens,Vanderbilt University,G,,11,,14,0,3,0,0,0,17
2016,Jared Savage,Vanderbilt University,G,,11,,4,0,0,0,0,0,4
2016,Jarmal Reid,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Jarred Reuter,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Jarrod Uthoff,Vanderbilt University,F,,11,,23,16,0,0,0,0,39
2016,Jarryn Skeete,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Javan Felix,Vanderbilt University,G,,11,,12,0,0,0,0,0,12
2016,Javon Baumann,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Javon Bess,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Jaylen Bond,Vanderbilt University,F,,11,,14,0,0,0,0,0,14
2016,Jaylen Brantley,Vanderbilt University,G,,11,,1,0,0,0,0,0,1
2016,Jaylin Airington,Vanderbilt University,F,,11,,9,0,0,0,0,0,9
2016,Jaysean Paige,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Jeff Jones,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Jehyve Floyd,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,JeQuan Lewis,Vanderbilt University,G,,11,,21,22,0,0,0,0,43
2016,Jeremy Morgan,Vanderbilt University,G,,11,,16,36,0,0,0,0,52
2016,Jeremy Senglin,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Jermaine Ruttley,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Jervon Pressley,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Jevon Carter,Vanderbilt University,G,,11,,4,0,0,0,0,0,4
2016,Joel Berry II,Vanderbilt University,G,,11,,14,15,14,11,8,20,82
2016,Joel Bolomboy,Vanderbilt University,F,,11,,14,0,0,0,0,0,14
2016,Joel James,Vanderbilt University,F,,11,,0,2,2,2,4,0,10
2016,John Cannon,Vanderbilt University,C,,11,,2,0,0,0,0,0,2
2016,John Crosby,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,John Murry,Vanderbilt University,G,,11,,13,0,0,0,0,0,13
2016,Johnathan Burroughs-Cook,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Johnathan Motley,Vanderbilt University,F,,11,,15,0,0,0,0,0,15
2016,Johnny Hill,Vanderbilt University,G,,11,,4,0,0,0,0,0,4
2016,Jonathan Holton,Vanderbilt University,F,,11,,8,0,0,0,0,0,8
2016,Jonathan Williams,Vanderbilt University,G,,11,,2,2,0,0,0,0,4
2016,Jonny David,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Jordan Ashton,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Jordan Bell,Vanderbilt University,F,,11,,8,0,13,4,0,0,25
2016,Jordan Burgess,Vanderbilt University,G,,11,,3,3,0,0,0,0,6
2016,Jordan Fouse,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Jordan Gathers,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Jordan Hill,Vanderbilt University,G,,11,,0,2,2,0,0,0,4
2016,Jordan Loveridge,Vanderbilt University,F,,11,,16,0,0,0,0,0,16
2016,Jordan McLaughlin,Vanderbilt University,G,,11,,15,0,0,0,0,0,15
2016,Jordan Washington,Vanderbilt University,F,,11,,26,0,0,0,0,0,26
2016,Jordan Woodard,Vanderbilt University,G,,11,,15,17,22,13,12,0,79
2016,Jordon Talley,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Josh Brown,Vanderbilt University,G,,11,,16,0,0,0,0,0,16
2016,Josh Fortune,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Josh Hagins,Vanderbilt University,G,,11,,31,8,0,0,0,0,39
2016,Josh Hart,Vanderbilt University,G,,11,,9,19,14,13,23,12,90
2016,Josh Perkins,Vanderbilt University,G,,11,,7,10,8,0,0,0,25
2016,Josh Robinson,Vanderbilt University,G,,11,,24,0,0,0,0,0,24
2016,Josh Scott,Vanderbilt University,F,,11,,23,0,0,0,0,0,23
2016,Juan Aparicio,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Julian DeBose,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Julian Jacobs,Vanderbilt University,G,,11,,8,0,0,0,0,0,8
2016,Julien Lewis,Vanderbilt University,G,,11,,14,0,0,0,0,0,14
2016,Junior Lomomba,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Justin Coleman,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Justin Gray,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Justin Hollins,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Justin Jackson,Vanderbilt University,F,,11,,12,15,14,11,16,9,77
2016,Justin Pride,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Justin Sears,Vanderbilt University,F,,11,,18,12,0,0,0,0,30
2016,Justin Tillman,Vanderbilt University,F,,11,,4,0,0,0,0,0,4
2016,Justin Tuoyo,Vanderbilt University,F,,11,,12,0,0,0,0,0,12
2016,Juwan Morgan,Vanderbilt University,F,,11,,6,0,4,0,0,0,10
2016,K.J. Bates,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Kadeem Allen,Vanderbilt University,G,,11,,11,0,0,0,0,0,11
2016,Kaiser Gates,Vanderbilt University,F,,11,,7,1,0,0,0,0,8
2016,Kaleb Tarczewski,Vanderbilt University,C,,11,,8,0,0,0,0,0,8
2016,Kalin Fisher,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Kamari Murphy,Vanderbilt University,F,,11,,11,4,6,0,0,0,21
2016,Kameron Mitchell,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Kanler Coker,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Karachi Edo,Vanderbilt University,F,,11,,14,0,0,0,0,0,14
2016,Karl Charles,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Karl Gamble,Vanderbilt University,F,,11,,2,1,0,0,0,0,3
2016,Katin Reinhardt,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Keaton Moffitt,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Keenan Evans,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Kelan Martin,Vanderbilt University,F,,11,,11,6,0,0,0,0,17
2016,Kellen Dunham,Vanderbilt University,G,,11,,23,8,0,0,0,0,31
2016,Kemy Osse,Vanderbilt University,G,,11,,7,6,0,0,0,0,13
2016,Kendal Yancy,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Kendall Pollard,Vanderbilt University,F,,11,,4,0,0,0,0,0,4
2016,Kendall Small,Vanderbilt University,G,,11,,4,0,0,0,0,0,4
2016,Kennedy Meeks,Vanderbilt University,F,,11,,4,2,15,10,15,4,50
2016,Kenneth Lowe,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Kenny Goins,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Kenny Jones,Vanderbilt University,F,,11,,6,0,0,0,0,0,6
2016,Kenny Williams,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Kentan Facey,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Kerem Kanter,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Kerwin Roach,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Kevin Coker,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Kevin Johnson,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Kevin Mays,Vanderbilt University,F,,11,,14,0,0,0,0,0,14
2016,Kevin Mickle,Vanderbilt University,F,,11,,6,0,0,0,0,0,6
2016,Kevin Rafferty,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Kevin Vannatta,Vanderbilt University,G,,11,,5,0,0,0,0,0,5
2016,Khadeem Lattin,Vanderbilt University,F,,11,,6,8,10,6,2,0,32
2016,Khadeen Carrington,Vanderbilt University,G,,11,,8,0,0,0,0,0,8
2016,Khalil Davis,Vanderbilt University,G,,11,,12,0,0,0,0,0,12
2016,Khalil Iverson,Vanderbilt University,G,,11,,0,2,2,0,0,0,4
2016,Khalil Small,Vanderbilt University,G,,11,,22,0,0,0,0,0,22
2016,Khaliq Ghani,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,King McClure,Vanderbilt University,G,,11,,1,0,0,0,0,0,1
2016,Klint Carlson,Vanderbilt University,F,,11,,11,17,0,0,0,0,28
2016,Kobie Eubanks,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Korey Billbury,Vanderbilt University,G,,11,,6,3,0,0,0,0,9
2016,Kris Dunn,Vanderbilt University,G,,11,,16,29,0,0,0,0,45
2016,Kris Jenkins,Vanderbilt University,F,,11,,12,15,21,13,18,14,93
2016,Kyle Davis,Vanderbilt University,G,,11,,9,0,0,0,0,0,9
2016,Kyle Dobbins,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Kyle Dranginis,Vanderbilt University,G,,11,,8,7,3,0,0,0,18
2016,Kyle Kuzma,Vanderbilt University,F,,11,,6,15,0,0,0,0,21
2016,Kyle Wiltjer,Vanderbilt University,F,,11,,13,17,23,0,0,0,53
2016,Kyndahl Hill,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Kyron Cartwright,Vanderbilt University,G,,11,,10,7,0,0,0,0,17
2016,Lagerald Vick,Vanderbilt University,G,,11,,7,0,0,0,0,0,7
2016,Lamarr Kimble,Vanderbilt University,G,,11,,3,11,0,0,0,0,14
2016,Lamonte Bearden,Vanderbilt University,G,,11,,19,0,0,0,0,0,19
2016,Landen Lucas,Vanderbilt University,F,,11,,16,6,14,6,0,0,42
2016,Langston Morris-Walker,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Larry Austin Jr.,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Lawrence Cooks,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Lester Medford,Vanderbilt University,G,,11,,2,0,0,0,0,0,2
2016,Lionel Ellison III,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Lis Shoshi,Vanderbilt University,F,,11,,14,10,0,0,0,0,24
2016,London Perrantes,Vanderbilt University,G,,11,,12,8,6,18,0,0,44
2016,Lorenzo Bonam,Vanderbilt University,G,,11,,17,12,0,0,0,0,29
2016,Lourawls Nairn Jr.,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Lucas Woodhouse,Vanderbilt University,G,,11,,6,0,0,0,0,0,6
2016,Luke Kennard,Vanderbilt University,G,,11,,5,13,13,0,0,0,31
2016,Luke Maye,Vanderbilt University,F,,11,,0,1,0,0,0,0,1
2016,Makai Mason,Vanderbilt University,G,,11,,31,8,0,0,0,0,39
2016,Malachi Alexander,Vanderbilt University,F,,11,,10,0,0,0,0,0,10
2016,Malachi Richardson,Vanderbilt University,G,,11,,21,4,10,23,17,0,75
2016,Malcolm Brogdon,Vanderbilt University,G,,11,,11,22,12,12,0,0,57
2016,Malcolm Duvivier,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Malik Marquetti,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Malik Martin,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Marc-Eddy Norelia,Vanderbilt University,F,,11,,10,0,0,0,0,0,10
2016,Marcellis Perkins,Vanderbilt University,G,,11,,4,0,0,0,0,0,4
2016,Marcus Bryan,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Marcus Johnson Jr.,Vanderbilt University,G,,11,,10,9,0,0,0,0,19
2016,Marcus Lee,Vanderbilt University,F,,11,,7,4,0,0,0,0,11
2016,Marcus Paige,Vanderbilt University,G,,11,,10,12,21,13,13,21,90
2016,Mareik Isom,Vanderbilt University,F,,11,,0,3,0,0,0,0,3
2016,Marial Shayok,Vanderbilt University,G,,11,,10,12,5,1,0,0,28
2016,Mark Donnal,Vanderbilt University,F,,11,,9,0,0,0,0,0,9
2016,Mark Tollefsen,Vanderbilt University,F,,11,,0,0,0,0,0,0,0
2016,Mark Williams,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Markis McDuffie,Vanderbilt University,F,,11,,10,9,0,0,0,0,19
2016,Marshall Plumlee,Vanderbilt University,C,,11,,23,2,6,0,0,0,31
2016,Marvelle Harris,Vanderbilt University,G,,11,,24,0,0,0,0,0,24
2016,Marvin Clark II,Vanderbilt University,F,,11,,3,0,0,0,0,0,3
2016,Matt Bohannon,Vanderbilt University,G,,11,,10,4,0,0,0,0,14
2016,Matt Costello,Vanderbilt University,F,,11,,22,0,0,0,0,0,22
2016,Matt Farrell,Vanderbilt University,G,,11,,5,8,7,6,0,0,26
2016,Matt Husek,Vanderbilt University,C,,11,,0,0,0,0,0,0,0
2016,Matt Jones,Vanderbilt University,G,,11,,12,0,6,0,0,0,18
2016,Matt McQuaid,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Matt Ryan,Vanderbilt University,G,,11,,3,0,0,0,0,0,3
2016,Matt Smith,Vanderbilt University,F,,11,,4,0,0,0,0,0,4
2016,Matt Thomas,Vanderbilt University,G,,11,,14,16,12,0,0,0,42
2016,Matt Zignorski,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Matthew Temple,Vanderbilt University,F,,11,,2,0,0,0,0,0,2
2016,Maurius Hill,Vanderbilt University,F,,11,,7,2,0,0,0,0,9
2016,Max Bielfeldt,Vanderbilt University,F,,11,,10,5,15,0,0,0,30
2016,Max Heller,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Maxx Bleecher,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,McKay Cannon,Vanderbilt University,G,,11,,10,0,0,0,0,0,10
2016,Melo Trimble,Vanderbilt University,G,,11,,19,0,17,0,0,0,36
2016,Melvin Johnson,Vanderbilt University,G,,11,,12,23,0,0,0,0,35
2016,Michael Dowdy Jr.,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Michael Gbinije,Vanderbilt University,F,,11,,10,23,20,11,12,0,76
2016,Michael Gilmore,Vanderbilt University,F,,11,,0,12,0,0,0,0,12
2016,Michael Nzei,Vanderbilt University,F,,11,,5,0,0,0,0,0,5
2016,Michael Soukup,Vanderbilt University,G,,11,,0,0,0,0,0,0,0
2016,Michal Cekovsky,Vanderbilt University,C,,11,,0,0,0,0,0,0,0
2016,Mikal Bridges,Vanderbilt University,G,,11,,12,6,4,6,11,2,41
2016,Mike Daum,Vanderbilt University,F,,11,,16,0,0,0,0,0,16
2016,Mike Gesell,Vanderbilt University,G,,11,,4,6,0,0,0,0,10
